departure_hour,day_of_week,month,origin,destination,aircraft_type,airline,weather_score,atc_delay,prev_flight_delay,distance_km,delay_minutes
7,2,5,SIN,SIN,B777,EuroWings,0.06,11,34,8990,30
20,0,12,SIN,JFK,A350,PacificAir,0.11,14,62,11259,54
1,6,9,FRA,LHR,B777,AeroGulf,0.52,12,67,4066,80
21,0,11,LHR,FRA,A350,AeroGulf,0.27,17,56,12731,73
7,5,10,BOM,SIN,B777,EuroWings,0.84,14,12,774,76
22,4,2,CDG,BOM,A380,AsiaJet,0.01,24,22,3495,58
7,3,12,JFK,SYD,B787,AeroGulf,0.38,22,82,552,95
3,6,12,DXB,LAX,B787,PacificAir,0.34,10,38,8275,44
18,1,1,JFK,BOM,A380,EuroWings,0.02,18,87,10115,80
22,6,1,BOM,DXB,B777,AeroGulf,0.12,2,79,2127,44
17,4,8,SIN,LHR,A380,AsiaJet,0.41,6,11,6543,31
20,1,10,JFK,LHR,A350,AsiaJet,0.49,20,33,8323,85
22,0,10,SIN,BOM,B787,AeroGulf,0.4,25,70,9180,106
0,6,10,SIN,SIN,B737,EuroWings,0.53,13,74,11046,80
19,3,2,LHR,LAX,B777,SkyMind,0.6,13,30,9108,63
14,3,9,SIN,LHR,B737,AeroGulf,0.01,21,61,11248,55
17,0,9,LAX,SIN,B737,AsiaJet,0.46,12,12,9612,56
21,2,2,SIN,DXB,A320,SkyMind,0.96,11,30,2053,96
11,3,3,DXB,JFK,B737,EuroWings,0.52,23,1,11377,70
0,2,2,DXB,CDG,B737,AsiaJet,0.68,8,14,9357,59
6,1,6,DXB,LAX,A380,EuroWings,0.31,0,56,12793,52
18,3,7,NRT,DXB,A320,AeroGulf,0.77,18,74,2969,100
0,5,12,CDG,NRT,A320,EuroWings,0.77,10,33,1974,82
23,0,6,CDG,LHR,A320,AsiaJet,0.52,22,67,6977,88
6,6,3,CDG,SYD,A350,AeroGulf,0.98,21,74,837,123
1,2,12,LAX,SIN,A320,AsiaJet,0.13,22,28,7491,51
6,5,3,DXB,NRT,A380,AsiaJet,0.02,23,65,11851,61
18,1,12,FRA,BOM,A350,SkyMind,0.77,21,15,8960,80
12,1,2,CDG,LHR,B777,PacificAir,0.81,18,38,1587,101
23,3,2,BOM,JFK,A350,EuroWings,0.12,17,76,1793,57
4,3,11,BOM,NRT,B777,EuroWings,0.27,11,36,9348,41
22,5,12,JFK,FRA,A320,SkyMind,0.02,22,80,6464,83
18,4,5,NRT,SIN,A320,EuroWings,0.29,27,20,3328,73
0,4,11,FRA,NRT,B777,SkyMind,0.77,27,43,6972,84
0,3,11,SIN,JFK,B787,EuroWings,0.52,27,18,4473,74
17,4,8,DXB,LAX,A380,EuroWings,0.35,26,70,7161,73
23,0,6,LAX,BOM,A350,AsiaJet,0.37,0,7,5457,17
0,5,9,NRT,CDG,A380,SkyMind,0.0,18,76,7064,32
4,0,11,LHR,DXB,A380,EuroWings,0.3,27,65,1836,83
8,4,5,LHR,SIN,B737,PacificAir,0.65,26,40,11048,84
11,3,10,SYD,SYD,A320,SkyMind,0.97,19,74,2167,116
8,0,4,SIN,FRA,A350,SkyMind,0.85,28,87,2325,114
17,1,9,DXB,NRT,A380,SkyMind,0.02,29,69,12722,72
22,6,12,NRT,SIN,A350,AsiaJet,0.9,16,60,1712,98
10,3,10,LHR,LAX,A380,SkyMind,0.78,4,25,3268,74
0,5,11,SYD,BOM,A320,AsiaJet,0.78,25,70,13853,123
18,2,5,LAX,JFK,A380,PacificAir,0.46,2,82,13107,69
21,2,1,DXB,CDG,B777,AeroGulf,0.4,1,69,11750,50
9,3,5,LHR,SIN,A320,AsiaJet,0.3,2,28,6276,48
1,4,5,CDG,SYD,A350,EuroWings,0.07,7,65,944,28
6,0,5,BOM,DXB,B787,SkyMind,0.23,15,18,10089,32
19,0,2,SYD,DXB,A380,AeroGulf,0.25,5,67,4881,48
1,3,6,LAX,CDG,B777,AsiaJet,0.48,12,57,10910,87
18,1,5,LHR,FRA,A320,EuroWings,0.75,29,69,4176,114
5,5,2,LAX,SYD,B737,AeroGulf,0.47,22,56,2810,82
9,4,12,SIN,LAX,A320,PacificAir,0.06,27,36,4540,46
8,1,10,JFK,SYD,A350,AsiaJet,0.96,21,60,7585,120
7,3,8,SYD,LAX,A350,AsiaJet,0.94,21,29,12298,107
10,3,6,NRT,FRA,B737,PacificAir,0.79,15,70,2327,104
8,1,11,NRT,LAX,B777,AsiaJet,0.99,27,72,6785,123
19,2,10,LHR,BOM,A350,SkyMind,0.54,15,24,3719,58
19,3,12,CDG,SYD,B777,AsiaJet,0.96,2,64,6059,75
8,5,11,CDG,JFK,B777,SkyMind,0.08,27,5,7271,47
7,6,3,SIN,JFK,A320,AsiaJet,0.37,12,17,5188,38
14,4,9,NRT,NRT,B777,EuroWings,0.23,13,9,5011,27
1,1,11,SYD,SYD,A380,EuroWings,0.2,7,10,2572,23
23,2,11,BOM,FRA,A350,AeroGulf,0.14,11,64,7270,46
0,1,4,CDG,SYD,A350,EuroWings,0.62,22,76,12881,96
8,2,3,NRT,DXB,B787,PacificAir,0.78,22,83,6828,116
8,2,7,JFK,BOM,B777,AeroGulf,0.58,21,64,2830,92
12,5,12,SYD,DXB,B787,EuroWings,0.15,20,51,13966,57
7,4,8,BOM,SIN,A320,SkyMind,0.81,25,66,1185,113
20,3,7,JFK,LHR,B787,AsiaJet,0.64,7,81,5458,73
4,2,1,NRT,NRT,B777,EuroWings,0.39,20,77,1184,85
2,3,1,LHR,CDG,A350,SkyMind,0.67,24,30,13825,89
20,4,5,FRA,SIN,A320,AeroGulf,0.26,8,16,11629,21
3,3,8,FRA,SIN,B777,AsiaJet,0.35,0,54,12403,50
16,5,10,SIN,SYD,A320,EuroWings,0.92,5,35,9032,69
15,5,11,SIN,SIN,B737,AeroGulf,0.29,22,25,13391,61
15,0,3,BOM,LHR,B777,EuroWings,0.47,18,52,1233,85
19,5,8,JFK,SIN,B737,AeroGulf,0.89,22,16,1996,100
2,2,3,NRT,SYD,B787,EuroWings,0.71,10,85,12585,91
5,4,4,NRT,DXB,B777,SkyMind,0.06,10,24,11646,25
0,5,10,LHR,SIN,B737,PacificAir,0.15,22,1,9823,49
20,1,7,LAX,CDG,A380,SkyMind,0.01,29,85,5950,83
15,4,3,SIN,BOM,A350,AsiaJet,0.63,12,4,5135,52
14,2,4,LAX,BOM,B787,EuroWings,0.45,10,3,2232,36
6,4,8,LAX,LAX,B777,PacificAir,0.13,17,35,11727,30
1,5,4,LHR,NRT,B777,PacificAir,0.96,22,5,11405,93
9,1,9,LAX,LHR,A350,AsiaJet,0.53,14,20,7027,60
14,0,4,LAX,JFK,A350,AsiaJet,0.24,0,76,7225,53
5,2,4,LHR,LHR,B737,PacificAir,0.5,20,88,6803,98
1,6,5,CDG,LAX,B737,AsiaJet,0.68,24,25,11171,97
23,2,1,LAX,CDG,B737,AsiaJet,0.08,6,54,8531,29
23,4,7,SIN,DXB,A320,EuroWings,0.27,22,38,1919,73
16,6,9,LHR,JFK,B787,SkyMind,0.81,26,83,10681,116
0,6,12,SYD,SYD,B777,AeroGulf,0.46,12,32,5210,64
0,3,9,LAX,SYD,B787,PacificAir,0.55,11,13,9179,43
3,6,1,CDG,NRT,A350,AeroGulf,0.43,17,55,12511,75
19,3,6,SIN,JFK,A380,PacificAir,0.04,23,80,1941,53
15,6,3,DXB,SYD,B787,PacificAir,0.17,18,20,2890,43
7,1,4,SIN,NRT,B787,SkyMind,0.45,14,45,1884,69
0,0,8,JFK,CDG,B737,PacificAir,0.21,7,15,2656,24
18,0,4,SYD,JFK,A350,PacificAir,0.05,18,15,13636,27
10,6,8,FRA,CDG,B787,SkyMind,0.84,9,83,4896,103
16,4,4,NRT,SYD,B777,AsiaJet,0.98,6,28,1891,78
9,4,9,JFK,BOM,B737,AeroGulf,0.79,17,7,7922,71
11,3,6,LHR,LHR,B787,PacificAir,0.85,15,87,5935,108
8,5,1,LHR,LHR,A350,SkyMind,0.24,19,2,5300,64
6,0,10,NRT,CDG,A380,PacificAir,0.96,26,88,3642,141
11,5,2,BOM,BOM,B777,SkyMind,0.2,5,18,768,36
14,0,7,BOM,NRT,A380,AeroGulf,0.95,26,65,4417,125
7,5,10,NRT,DXB,A350,EuroWings,0.99,8,78,10216,103
16,5,7,LHR,DXB,A350,AsiaJet,0.71,20,85,9169,87
4,0,3,SIN,FRA,A350,EuroWings,0.98,12,73,4771,100
13,1,1,SYD,LAX,A380,SkyMind,0.57,24,81,738,98
1,1,8,CDG,SIN,A320,PacificAir,0.26,20,21,9301,39
15,4,10,FRA,FRA,B777,AsiaJet,0.44,25,45,7502,72
16,5,11,SYD,DXB,A350,AeroGulf,0.59,7,12,8268,34
2,5,11,NRT,BOM,A320,AsiaJet,0.07,15,32,6383,39
22,5,10,LHR,LHR,B737,PacificAir,0.62,12,4,13279,63
0,5,7,BOM,LHR,A320,EuroWings,0.98,12,89,13116,121
17,5,10,LHR,DXB,B737,SkyMind,0.19,16,76,12089,69
17,3,8,BOM,DXB,A380,EuroWings,0.79,22,26,13232,83
3,2,1,SYD,LAX,A320,AsiaJet,0.91,19,77,6285,98
14,5,3,JFK,DXB,A380,PacificAir,0.94,4,23,5593,57
18,3,2,SIN,CDG,A350,SkyMind,0.96,21,66,6938,105
18,1,1,SYD,SYD,A320,PacificAir,0.52,20,62,13229,78
9,5,5,SIN,SIN,A320,PacificAir,0.98,27,47,13582,116
4,1,3,LAX,NRT,A350,AsiaJet,0.76,16,62,10523,86
18,4,10,SYD,SIN,B737,EuroWings,0.16,27,77,13678,83
10,2,8,DXB,SIN,A350,PacificAir,0.48,8,11,6674,43
6,0,6,DXB,FRA,B777,PacificAir,0.72,1,27,9846,55
4,2,10,SIN,DXB,A320,PacificAir,0.25,24,43,10443,77
19,5,9,LAX,CDG,B777,SkyMind,0.64,25,42,12290,83
11,5,9,SIN,FRA,A350,PacificAir,0.67,17,16,11177,75
18,2,11,NRT,FRA,A380,PacificAir,0.16,8,39,5945,37
14,2,6,DXB,SYD,A350,AsiaJet,0.57,5,48,3838,58
11,4,2,LHR,SYD,B787,PacificAir,0.77,10,84,2833,101
3,6,9,SIN,BOM,B777,PacificAir,0.5,24,56,4886,95
11,1,2,SIN,SYD,B787,AsiaJet,0.01,28,86,13155,69
17,0,3,FRA,CDG,B777,SkyMind,0.01,5,83,5081,39
16,6,6,CDG,BOM,A380,EuroWings,0.36,5,63,7198,56
18,2,2,CDG,JFK,B787,AsiaJet,0.93,12,74,8859,101
15,0,5,BOM,LAX,B787,SkyMind,0.23,10,56,4042,55
10,2,2,LAX,JFK,B777,EuroWings,0.63,13,73,12701,88
1,1,12,DXB,SIN,A350,PacificAir,0.22,1,73,6386,58
15,0,4,DXB,FRA,B737,AsiaJet,0.32,7,69,8554,45
0,6,11,CDG,CDG,A350,PacificAir,0.85,2,87,7414,87
16,3,11,SIN,BOM,B737,AsiaJet,0.73,22,75,8013,99
17,1,3,SIN,JFK,B777,EuroWings,0.1,20,42,8769,57
12,6,5,DXB,FRA,A320,SkyMind,0.43,2,22,11590,24
4,0,6,LAX,CDG,A350,AsiaJet,0.03,0,26,1608,14
23,2,7,JFK,NRT,B787,SkyMind,0.48,23,57,9583,81
5,6,10,NRT,NRT,A350,PacificAir,0.66,18,36,5256,75
0,2,8,FRA,NRT,B777,PacificAir,0.12,17,5,1724,23
9,1,9,DXB,LAX,A320,EuroWings,0.29,16,64,13376,63
4,1,4,BOM,SYD,A320,EuroWings,0.4,19,5,8028,63
0,6,4,JFK,LAX,A350,AeroGulf,0.92,28,49,9256,116
22,2,7,DXB,LAX,A350,AeroGulf,0.99,23,21,3359,107
10,0,12,FRA,CDG,A380,EuroWings,0.04,12,87,8993,68
23,6,10,CDG,CDG,A350,PacificAir,0.76,2,24,13081,60
23,3,10,DXB,SIN,B777,SkyMind,0.37,29,78,8800,92
6,4,11,JFK,BOM,B737,EuroWings,0.39,0,89,2912,62
17,1,9,NRT,LHR,A380,SkyMind,0.75,3,71,3147,73
20,2,11,SIN,NRT,B737,AeroGulf,0.92,24,50,11417,107
19,0,2,SYD,DXB,B787,SkyMind,0.95,12,87,3838,97
20,1,11,CDG,FRA,B777,EuroWings,0.58,16,47,10832,85
9,0,6,JFK,LHR,A380,PacificAir,0.36,27,69,6304,86
14,1,10,BOM,DXB,A320,EuroWings,0.79,29,64,7731,117
3,2,10,BOM,CDG,A380,AsiaJet,0.25,10,59,5023,45
15,0,8,LHR,LHR,B787,AsiaJet,0.56,1,45,13425,56
14,2,5,SYD,SIN,A320,AsiaJet,0.36,24,35,4313,65
14,0,5,DXB,NRT,A380,PacificAir,0.66,15,57,12892,83
11,1,8,LHR,SYD,A320,EuroWings,0.24,1,75,10948,52
7,4,1,BOM,FRA,A350,AsiaJet,0.19,28,37,4145,74
7,4,6,DXB,DXB,A320,EuroWings,0.92,18,10,11751,86
17,6,10,LHR,NRT,A380,AeroGulf,0.1,22,11,11213,29
5,3,9,DXB,SIN,A320,AsiaJet,0.51,18,41,13872,97
4,3,12,NRT,SYD,B777,AsiaJet,0.22,24,38,3917,78
1,6,6,SYD,FRA,A350,PacificAir,0.04,15,70,511,58
11,6,7,CDG,SYD,A350,EuroWings,0.04,21,10,7109,31
3,5,4,CDG,BOM,B787,PacificAir,0.18,18,35,13436,50
22,2,12,CDG,SIN,A350,PacificAir,0.87,8,51,11958,80
12,0,10,BOM,SIN,B737,EuroWings,0.28,0,30,3645,38
16,3,1,NRT,FRA,B777,AeroGulf,0.95,9,32,1374,85
15,1,9,FRA,NRT,B787,EuroWings,0.58,18,12,11125,60
8,6,12,SYD,NRT,B737,AeroGulf,0.44,0,17,7803,29
0,4,6,JFK,JFK,A320,PacificAir,0.58,1,40,1383,61
14,0,3,LAX,NRT,B737,AeroGulf,0.52,15,57,5150,89
11,5,4,FRA,NRT,B787,AeroGulf,0.76,11,55,12677,96
4,4,10,JFK,BOM,A350,AeroGulf,0.28,7,23,8210,42
22,6,12,CDG,SYD,B777,AsiaJet,0.35,22,72,7297,80
23,0,6,JFK,BOM,B787,AsiaJet,0.89,17,30,5939,64
17,6,6,DXB,NRT,B737,PacificAir,0.95,1,54,7508,82
19,3,12,DXB,LHR,B737,EuroWings,0.89,24,9,13776,92
1,3,9,JFK,BOM,B787,AeroGulf,0.42,28,59,10271,91
3,2,4,SIN,LAX,A380,AsiaJet,0.78,12,1,12463,65
14,5,5,LHR,LHR,A380,EuroWings,0.48,5,14,9044,31
5,0,5,LAX,DXB,B787,AeroGulf,0.5,20,2,8662,65
21,5,3,BOM,CDG,A380,EuroWings,0.2,25,42,10198,71
11,1,2,JFK,JFK,B787,SkyMind,0.59,5,30,3987,60
17,5,8,SYD,DXB,A350,AeroGulf,0.19,8,69,11543,58
19,6,10,SIN,CDG,B787,EuroWings,0.33,15,66,10721,73
3,6,9,NRT,BOM,A320,AeroGulf,0.86,10,55,10538,85
0,3,10,SIN,LAX,B777,AeroGulf,0.21,6,62,8037,45
14,2,11,LAX,CDG,B777,SkyMind,0.07,9,74,2890,48
17,6,9,SYD,CDG,A320,EuroWings,0.07,9,14,4530,24
13,3,5,SIN,DXB,B737,PacificAir,0.94,29,9,7992,111
2,4,11,BOM,NRT,B737,AsiaJet,0.51,24,37,3938,86
14,3,9,LHR,JFK,B737,AeroGulf,0.41,19,46,2883,88
4,0,4,SYD,SYD,B737,AeroGulf,0.81,17,56,3867,114
23,2,2,DXB,LAX,A350,AeroGulf,0.84,27,49,6667,111
21,6,3,BOM,CDG,A320,AeroGulf,0.33,23,70,13672,51
2,0,1,CDG,NRT,B777,AsiaJet,0.69,19,14,1965,85
21,1,5,NRT,SYD,A320,PacificAir,0.77,28,17,2651,90
6,1,1,LAX,LAX,B777,SkyMind,0.65,8,81,3983,76
5,3,12,LAX,NRT,B737,PacificAir,0.15,14,87,1073,61
21,2,11,JFK,NRT,A350,AsiaJet,0.88,3,1,1274,54
0,5,1,LAX,FRA,B787,EuroWings,0.54,7,83,12057,80
18,2,11,LAX,SIN,B787,SkyMind,0.28,8,42,7530,33
6,2,11,LHR,NRT,A380,SkyMind,0.43,12,25,4838,45
3,2,7,NRT,SYD,B737,EuroWings,0.04,8,70,8521,45
11,3,2,LHR,JFK,B737,AeroGulf,0.13,25,37,4430,65
19,0,8,DXB,SIN,A320,AsiaJet,0.77,3,41,11372,72
22,3,6,SYD,LAX,A350,EuroWings,0.0,16,4,5460,19
17,5,4,SIN,LHR,A350,PacificAir,0.42,15,10,2720,43
8,0,9,NRT,BOM,A320,PacificAir,0.52,14,64,1939,73
18,5,10,SIN,LAX,A350,EuroWings,0.05,2,33,6746,21
21,4,8,CDG,NRT,A350,AsiaJet,0.97,24,0,7924,106
3,4,10,LHR,SYD,B787,SkyMind,0.23,19,82,9405,58
0,6,3,BOM,CDG,A350,SkyMind,0.3,4,1,7200,22
8,6,3,SIN,DXB,B737,AeroGulf,0.3,22,84,9267,73
14,0,4,BOM,BOM,B787,AsiaJet,0.23,4,19,6839,14
21,3,9,JFK,LAX,B737,PacificAir,0.0,19,60,5584,60
7,5,9,NRT,FRA,B737,PacificAir,0.73,14,86,6010,103
14,5,5,JFK,DXB,A320,AeroGulf,0.97,17,20,11673,95
14,6,12,SYD,BOM,A380,PacificAir,0.22,14,87,569,76
17,6,9,JFK,JFK,A350,AeroGulf,0.66,1,67,12456,64
6,1,6,BOM,CDG,A350,AeroGulf,0.74,28,11,13630,87
21,5,8,LAX,FRA,A350,EuroWings,0.85,12,21,11068,94
17,3,11,LHR,BOM,A350,SkyMind,0.42,3,19,10897,35
15,1,8,JFK,NRT,B787,AsiaJet,0.3,9,81,9609,69
1,3,12,SYD,BOM,B777,AsiaJet,0.33,12,0,11437,37
3,2,10,NRT,SYD,B737,SkyMind,0.71,9,29,9434,52
19,5,7,FRA,SYD,A380,AsiaJet,0.82,28,23,7228,84
15,2,4,SYD,SYD,A380,PacificAir,0.18,8,13,4650,23
2,4,4,LHR,LAX,B777,PacificAir,0.37,7,35,3033,55
23,4,6,SIN,CDG,B777,AsiaJet,0.9,2,68,7910,90
22,0,9,DXB,CDG,B777,EuroWings,0.81,15,74,10529,108
1,5,7,NRT,LAX,B787,AsiaJet,0.98,13,23,10068,79
2,6,5,BOM,CDG,B777,AeroGulf,0.75,8,59,9101,93
4,1,5,DXB,SYD,B787,AeroGulf,0.39,29,54,3507,80
1,2,8,SYD,SYD,A320,SkyMind,0.59,20,76,8643,97
18,3,6,SYD,LHR,A320,PacificAir,0.66,10,79,11644,86
23,5,1,SYD,BOM,A380,EuroWings,0.08,2,23,7370,15
19,0,1,DXB,CDG,A320,AsiaJet,0.54,4,76,5634,79
1,3,9,JFK,SIN,B787,AeroGulf,0.71,28,23,4742,88
1,2,8,LHR,SYD,B787,PacificAir,0.17,9,53,6109,34
21,5,6,NRT,BOM,B737,PacificAir,0.78,12,25,10371,74
23,6,1,LHR,DXB,B777,EuroWings,0.58,3,65,13836,62
22,2,2,NRT,FRA,A350,EuroWings,0.95,23,79,8278,150
19,5,10,NRT,SIN,A350,EuroWings,0.04,12,37,10406,40
17,5,3,SIN,SIN,B777,EuroWings,0.27,11,64,1697,55
19,2,10,SYD,FRA,A350,AeroGulf,0.6,4,74,2837,63
20,2,12,FRA,LAX,A350,EuroWings,0.3,9,50,8586,36
13,3,3,CDG,CDG,A350,PacificAir,0.71,27,34,11908,88
14,0,2,LHR,SIN,A380,PacificAir,0.76,23,42,11648,97
11,2,12,SIN,DXB,B787,AsiaJet,0.1,8,28,3693,40
10,4,2,SYD,BOM,B787,PacificAir,0.51,19,36,8718,82
10,0,6,LAX,LAX,B787,PacificAir,0.51,6,80,11829,73
6,4,7,LAX,NRT,B777,AeroGulf,0.37,1,57,5720,43
11,3,4,JFK,NRT,A320,PacificAir,0.93,21,53,3473,110
15,2,1,DXB,FRA,A380,SkyMind,0.83,23,38,7031,95
4,0,6,LAX,BOM,A380,PacificAir,0.7,27,41,3665,112
1,6,7,BOM,BOM,A350,AsiaJet,0.71,22,27,1590,84
21,2,4,SYD,NRT,B737,AsiaJet,0.46,6,28,8941,47
15,5,6,CDG,SIN,B787,EuroWings,0.92,7,42,641,64
22,2,9,FRA,CDG,A380,AeroGulf,0.69,6,2,766,49
14,6,4,SYD,FRA,A380,AsiaJet,0.73,20,9,8219,84
10,0,12,LAX,NRT,B737,SkyMind,0.86,22,58,4810,99
5,2,10,CDG,BOM,A350,SkyMind,0.27,28,13,9180,57
12,2,4,FRA,LAX,A380,EuroWings,0.81,13,75,9187,104
18,1,10,JFK,DXB,A380,AeroGulf,0.2,25,46,979,56
9,1,12,JFK,LAX,A320,AeroGulf,0.35,18,41,3190,72
23,0,5,SIN,LAX,B737,PacificAir,0.34,4,31,12788,34
18,0,3,FRA,CDG,A350,SkyMind,0.98,22,31,11772,101
4,5,10,FRA,FRA,A350,SkyMind,0.86,24,41,6499,95
20,5,2,BOM,NRT,B787,SkyMind,0.7,17,31,5436,82
6,2,9,FRA,SYD,A320,SkyMind,0.73,19,25,2927,101
10,4,1,LAX,BOM,A350,AsiaJet,0.56,11,0,9535,56
13,0,5,BOM,LAX,A320,AeroGulf,0.95,22,55,8564,105
22,6,5,FRA,LAX,B787,PacificAir,0.5,16,1,3715,63
20,2,8,LHR,FRA,B737,AsiaJet,0.38,12,80,6481,70
15,4,6,SIN,JFK,A380,AeroGulf,0.16,1,29,4411,33
17,1,6,SIN,BOM,A380,EuroWings,0.79,24,70,4577,117
20,5,6,LHR,DXB,B777,SkyMind,0.73,12,51,2849,58
22,6,4,BOM,SYD,B777,PacificAir,0.38,25,8,1149,55
22,0,1,JFK,NRT,B777,AeroGulf,0.03,6,21,6036,26
3,2,3,LHR,LHR,A380,EuroWings,0.84,27,33,10585,105
0,1,10,SYD,LHR,A320,SkyMind,0.01,9,48,3356,25
21,3,12,DXB,BOM,B777,EuroWings,0.7,22,0,11942,69
14,1,11,CDG,NRT,B737,EuroWings,0.97,5,72,11078,79
13,2,6,JFK,JFK,A350,AsiaJet,0.44,2,83,6078,61
18,5,5,JFK,DXB,A320,EuroWings,0.23,25,52,2225,89
4,4,10,NRT,SYD,A380,AsiaJet,0.7,2,82,8616,84
3,6,1,JFK,JFK,B737,AsiaJet,0.82,17,39,1854,107
12,6,5,SIN,SYD,A380,EuroWings,0.55,10,44,1793,72
17,3,2,JFK,LHR,A320,AeroGulf,0.97,21,67,11738,124
11,6,1,SYD,SIN,A320,EuroWings,0.05,19,8,3758,50
22,3,4,JFK,LHR,A320,EuroWings,0.5,4,21,3213,47
20,5,6,FRA,SIN,B787,AeroGulf,0.72,18,17,13983,75
14,3,7,SIN,NRT,A350,SkyMind,0.86,21,75,9095,121
22,0,9,LHR,BOM,B777,PacificAir,0.18,26,42,12664,78
8,2,5,LHR,LHR,B787,SkyMind,0.8,27,38,4532,99
3,6,8,LAX,FRA,A350,EuroWings,0.55,18,72,2046,83
4,3,8,DXB,JFK,A380,SkyMind,0.4,29,5,3106,70
8,1,11,DXB,FRA,B777,PacificAir,0.13,14,82,3325,68
12,4,9,FRA,NRT,B787,SkyMind,0.87,29,47,10544,120
9,2,3,DXB,LAX,B787,PacificAir,0.16,15,6,4706,23
15,5,3,JFK,FRA,B737,SkyMind,0.31,23,79,9504,99
12,6,9,LHR,NRT,B787,AsiaJet,0.29,8,68,3874,51
3,1,7,JFK,LAX,A320,EuroWings,0.87,3,15,9621,60
