iata,icao,name,city,country,lat,lon,elevation_ft,type
LOP,WADL,Lombok International Airport,"Mataram (Pujut, Lombok Tengah)",ID,-8.759962,116.278169,319.0,large_airport
TTE,WAEE,Sultan Babullah Airport,Ternate,ID,0.831012,127.381611,49.0,medium_airport
TRT,WAFB,Toraja Airport,Toraja,ID,-3.184359,119.919104,2884.0,medium_airport
PLW,WAFF,Mutiara - SIS Al-Jufrie Airport,Palu,ID,-0.916462,119.908647,284.0,medium_airport
PKY,WAGG,Tjilik Riwut Airport,Palangkaraya,ID,-2.227146,113.943388,82.0,medium_airport
YIA,WAHI,Yogyakarta International Airport,Yogyakarta,ID,-7.905338,110.057264,24.0,large_airport
CXP,WAHL,Tunggul Wulung Airport,Cilacap,ID,-7.64506,109.033997,69.0,medium_airport
DJJ,WAJJ,Dortheys Hiyo Eluay International Airport,Sentani,ID,-2.579627,140.519857,289.0,large_airport
OKL,WAJO,Oksibil Airport,Oksibil,ID,-4.9071,140.6277,4315.0,medium_airport
MKQ,WAKK,Mopah International Airport,Merauke,ID,-8.523898,140.419693,10.0,medium_airport
TMH,WAKT,Tanah Merah Airport,Tanah Merah,ID,-6.09669,140.303521,57.0,medium_airport
BPN,WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,Balikpapan,ID,-1.268342,116.89452,12.0,large_airport
TRK,WAQQ,Juwata International Airport / Suharnoko Harbani AFB,Tarakan,ID,3.325145,117.564169,23.0,medium_airport
AAP,WALS,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,ID,-0.374478,117.250128,82.0,medium_airport
NAH,WAMH,Naha Airport,"Tabukan Utara, Sangihe Islands",ID,3.68478,125.527162,16.0,medium_airport
MDC,WAMM,Sam Ratulangi International Airport,Manado,ID,1.548591,124.92625,264.0,large_airport
TJG,WAON,Warukin Airport,Tanta-Tabalong,ID,-2.21656,115.435997,197.0,medium_airport
BDJ,WAOO,Syamsudin Noor International Airport,Banjarbaru,ID,-3.440112,114.761209,66.0,large_airport
LUV,WAPF,Karel Sadsuitubun Airport,Langgur,ID,-5.760278,132.759444,78.0,medium_airport
NAM,WAPN,Namniwel Airport,Namniwel,ID,-3.143159,126.976469,7.0,medium_airport
AMQ,WAPP,Pattimura International Airport,Ambon,ID,-3.71026,128.089005,33.0,large_airport
BEJ,WAQT,Kalimarau Airport,Tanjung Redeb - Borneo Island,ID,2.14776,117.430705,59.0,medium_airport
MLG,WARA,Abdul Rachman Saleh Airport,Malang,ID,-7.929099,112.714233,1726.0,medium_airport
JOG,WAHH,Adisutjipto International Airport,Yogyakarta,ID,-7.78818,110.431999,379.0,medium_airport
SOC,WAHQ,Adisoemarmo International Airport,Surakarta,ID,-7.516044,110.757492,421.0,large_airport
SUB,WARR,Juanda International Airport,Surabaya,ID,-7.37983,112.787003,9.0,large_airport
SRG,WAHS,Jenderal Ahmad Yani Airport,Semarang,ID,-6.970732,110.373244,10.0,large_airport
FKQ,WASF,Fakfak Airport,Fakfak,ID,-2.920508,132.267011,462.0,medium_airport
KNG,WASK,Utarom Airport,Kaimana,ID,-3.6446,133.695116,19.0,medium_airport
MKW,WAUU,Rendani Airport,Manokwari,ID,-0.891833,134.048996,23.0,medium_airport
SOQ,WASS,Domine Eduard Osok Airport,Sorong,ID,-0.894,131.287,10.0,medium_airport
KOE,WATT,El Tari Airport,Kupang,ID,-10.1716,123.670998,335.0,medium_airport
WMX,WAVV,Wamena Airport,Wamena,ID,-4.097324,138.952417,5435.0,medium_airport
WNI,WAWD,Matahora Airport,Wangi-wangi Island,ID,-5.292123,123.636233,88.0,medium_airport
KXB,WAWP,Sangia Nibandera Airport,Kolaka,ID,-4.338158,121.524047,40.0,medium_airport
BTU,WBGB,Bintulu Airport,Bintulu,MY,3.12385010719,113.019996643,74.0,medium_airport
KCH,WBGG,Kuching International Airport,Kuching,MY,1.487364,110.352859,89.0,large_airport
LMN,WBGJ,Limbang Airport,Limbang,MY,4.808300018310547,115.01000213623048,14.0,medium_airport
MKM,WBGK,Mukah Airport,Mukah,MY,2.881944,112.043333,20.0,medium_airport
MUR,WBGM,Marudi Airport,Marudi,MY,4.178734,114.330318,103.0,medium_airport
MYY,WBGR,Miri Airport,Miri,MY,4.32201,113.987,59.0,medium_airport
SBW,WBGS,Sibu Airport,Sibu,MY,2.2616,111.985001,122.0,medium_airport
BBN,WBGZ,Bario Airport,Bario,MY,3.734648,115.478548,3350.0,medium_airport
LDU,WBKD,Lahad Datu Airport,Lahad Datu,MY,5.03241,118.32376,45.0,medium_airport
BKI,WBKK,Kota Kinabalu International Airport,Kota Kinabalu,MY,5.932743,116.049324,10.0,large_airport
LBU,WBKL,Labuan Airport,Labuan,MY,5.301667,115.248333,101.0,medium_airport
SDK,WBKS,Sandakan Airport,Sandakan,MY,5.900899887084961,118.05899810791016,46.0,medium_airport
TWU,WBKW,Tawau Airport,Tawau,MY,4.31338,118.12152,57.0,medium_airport
MZV,WBMU,Mulu Airport,Mulu,MY,4.048329830169678,114.80500030517578,80.0,medium_airport
BWN,WBSB,Brunei International Airport,Bandar Seri Begawan,BN,4.9442,114.928001,73.0,large_airport
PKU,WIBB,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,Pekanbaru,ID,0.458647,101.444321,102.0,medium_airport
DUM,WIBD,Pinang Kampai Airport,Dumai,ID,1.609026,101.433493,55.0,medium_airport
KJT,WICA,Kertajati International Airport,Kertajati,ID,-6.647384,108.165561,134.0,medium_airport
BDO,WICC,Husein Sastranegara International Airport,Bandung,ID,-6.90063,107.575996,2436.0,medium_airport
BTH,WIDD,Hang Nadim International Airport,Batam,ID,1.12103,104.119003,126.0,large_airport
TNJ,WIDN,Raja Haji Fisabilillah International Airport,Tanjung Pinang-Bintan Island,ID,0.92397,104.53341,52.0,medium_airport
HLP,WIHH,Halim Perdanakusuma International Airport,Jakarta,ID,-6.266989,106.890318,84.0,large_airport
CGK,WIII,Soekarno-Hatta International Airport,Jakarta,ID,-6.12557,106.655998,34.0,large_airport
TKG,WILL,Radin Inten II International Airport,Bandar Lampung,ID,-5.246803,105.182531,282.0,medium_airport
GNS,WIMB,Binaka Airport,Gunungsitoli,ID,1.166275,97.705196,20.0,medium_airport
KNO,WIMM,Kualanamu International Airport,Beringin,ID,3.637847,98.870566,23.0,large_airport
FLZ,WIMS,Dr. Ferdinand Lumban Tobing Airport,Sibolga (Pinangsori),ID,1.557127,98.887145,33.0,medium_airport
LSR,WIMU,Alas Leuser Airport,Kutacane,ID,3.391456,97.863726,419.0,medium_airport
NPO,WIOG,Nanga Pinoh Airport,Nanga Pinoh-Borneo Island,ID,-0.34864,111.746155,123.0,medium_airport
KTG,WIOK,Rahadi Osman Airport,Ketapang,ID,-1.817165,109.963469,46.0,medium_airport
NTX,WIDO,Ranai Airport,Ranai-Natuna Besar Island,ID,3.90871,108.388,7.0,medium_airport
PNK,WIOO,Supadio International Airport,Pontianak,ID,-0.152258,109.404493,10.0,large_airport
PSU,WIOP,Pangsuma Airport,Putussibau-Borneo Island,ID,0.834579,112.940217,297.0,medium_airport
SQG,WIOS,Tebelian Airport,Sintang,ID,-0.045214,111.458049,97.0,medium_airport
PGK,WIKK,Depati Amir Airport,Pangkal Pinang,ID,-2.1622,106.139,109.0,medium_airport
BKS,WIGG,Fatmawati Soekarno Airport,Bengkulu,ID,-3.8637,102.338997,50.0,medium_airport
PLM,WIPP,Sultan Mahmud Badaruddin II Airport,Palembang,ID,-2.897653,104.698147,49.0,medium_airport
PDO,WIPQ,Pendopo Airport,Talang Gudang-Sumatra Island,ID,-3.2860701084136963,103.87999725341795,184.0,medium_airport
PDG,WIEE,Minangkabau International Airport,Padang (Katapiang),ID,-0.785964,100.280384,18.0,large_airport
MEQ,WITC,Cut Nyak Dhien Airport,Kuala Pesisir,ID,4.040998,96.253312,10.0,medium_airport
TXE,WITK,Rembele Airport,Takengon,ID,4.72113,96.851943,4648.0,medium_airport
BTJ,WITT,Sultan Iskandar Muda International Airport,Banda Aceh,ID,5.525087,95.41997,65.0,large_airport
TOD,WMBT,Tioman Airport,Tioman Island,MY,2.81818,104.160004,15.0,medium_airport
AOR,WMKA,Sultan Abdul Halim Airport,Alor Satar,MY,6.189670085906982,100.39800262451172,15.0,medium_airport
KBR,WMKC,Sultan Ismail Petra Airport,Kota Baharu,MY,6.1668500900268555,102.29299926757812,16.0,medium_airport
KUA,WMKD,Kuantan Airport,Kuantan,MY,3.7753899097442623,103.20899963378906,58.0,medium_airport
IPH,WMKI,Sultan Azlan Shah Airport,Ipoh,MY,4.56733,101.091643,130.0,large_airport
JHB,WMKJ,Senai International Airport,Johor Bahru,MY,1.64131,103.669998,135.0,large_airport
KUL,WMKK,Kuala Lumpur International Airport,Sepang,MY,2.74558,101.709999,69.0,large_airport
LGK,WMKL,Langkawi International Airport,Langkawi,MY,6.32973,99.728699,29.0,large_airport
MKZ,WMKM,Malacca International Airport,Malacca,MY,2.265613,102.252778,35.0,medium_airport
TGG,WMKN,Sultan Mahmud Airport,Kuala Terengganu,MY,5.3826398849487305,103.10299682617188,21.0,medium_airport
PEN,WMKP,Penang International Airport,Penang,MY,5.296303,100.276185,11.0,large_airport
SZB,WMSA,Sultan Abdul Aziz Shah International Airport,Subang,MY,3.13058,101.549004,90.0,large_airport
UAI,WPDB,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",Suai,TL,-9.301856,125.286302,96.0,medium_airport
DIL,WPDL,Presidente Nicolau Lobato International Airport,Dili,TL,-8.546562,125.524507,154.0,large_airport
BCH,WPEC,Baucau Airport,Baucau,TL,-8.486479,126.399981,1771.0,medium_airport
OEC,WPOC,Oecusse Route of the Sandalwood International Airport,Oecussi-Ambeno,TL,-9.198419,124.337873,,large_airport
XSP,WSSL,Seletar Airport,Seletar,SG,1.41555,103.86673,36.0,medium_airport
SIN,WSSS,Singapore Changi Airport,Singapore,SG,1.35019,103.994003,22.0,large_airport
ALH,YABA,Albany Airport,Albany,AU,-34.943333,117.808889,233.0,medium_airport
ARM,YARM,Armidale Airport,Armidale,AU,-30.528099060099997,151.617004395,3556.0,medium_airport
AYQ,YAYE,Ayers Rock Connellan Airport,Yulara,AU,-25.185913,130.97703,1626.0,medium_airport
BCI,YBAR,Barcaldine Airport,Barcaldine,AU,-23.566268,145.302086,878.0,medium_airport
ASP,YBAS,Alice Springs Airport,Alice Springs,AU,-23.806588,133.903427,1789.0,medium_airport
BNE,YBBN,Brisbane International Airport,Brisbane,AU,-27.384199142456055,153.11700439453125,13.0,large_airport
OOL,YBCG,Gold Coast Airport,Gold Coast,AU,-28.165962,153.506641,21.0,large_airport
BKQ,YBCK,Blackall Airport,Blackall,AU,-24.431678,145.429716,928.0,medium_airport
CNS,YBCS,Cairns International Airport,Cairns,AU,-16.878921,145.74948,10.0,large_airport
CTL,YBCV,Charleville Airport,Charleville,AU,-26.4132995605,146.261993408,1003.0,medium_airport
BVI,YBDV,Birdsville Airport,,AU,-25.897499084472656,139.34800720214844,159.0,medium_airport
BHQ,YBHI,Broken Hill Airport,Broken Hill,AU,-32.0013999939,141.472000122,958.0,medium_airport
HTI,YBHM,Hamilton Island Airport,Hamilton Island,AU,-20.3581008911,148.95199585,15.0,medium_airport
BEU,YBIE,Bedourie Airport,Bedourie,AU,-24.3461,139.460007,300.0,medium_airport
BRK,YBKE,Bourke Airport,,AU,-30.03919982910156,145.95199584960938,352.0,medium_airport
ISA,YBMA,Mount Isa Airport,Mount Isa,AU,-20.66638,139.488468,1121.0,medium_airport
MKY,YBMK,Mackay Airport,Mackay,AU,-21.170816,149.182588,19.0,medium_airport
BNK,YBNA,Ballina Byron Gateway Airport,Ballina,AU,-28.833236,153.561471,7.0,medium_airport
OKY,YBOK,Oakey Army Aviation Centre,,AU,-27.409262,151.736727,1335.0,medium_airport
BQL,YBOU,Boulia Airport,,AU,-22.913299560546875,139.89999389648438,542.0,medium_airport
PPP,YBPN,Proserpine Whitsunday Coast Airport,Proserpine,AU,-20.494416,148.553583,82.0,medium_airport
ROK,YBRK,Rockhampton Airport,Rockhampton,AU,-23.380019,150.475359,34.0,medium_airport
BME,YBRM,Broome International Airport,Broome,AU,-17.949194,122.2283,56.0,large_airport
MCY,YBSU,Sunshine Coast Airport,Maroochydore,AU,-26.593324,153.08319,15.0,large_airport
BHS,YBTH,Bathurst Airport,Bathurst,AU,-33.406817,149.651161,2435.0,medium_airport
TSV,YBTL,Townsville Airport / RAAF Base Townsville,Townsville,AU,-19.252904,146.766512,18.0,medium_airport
BDB,YBUD,Bundaberg Airport,Bundaberg,AU,-24.905039,152.322612,107.0,medium_airport
WEI,YBWP,Weipa Airport,Weipa,AU,-12.677493,141.922618,63.0,medium_airport
WTB,YBWW,Toowoomba Wellcamp Airport,Toowoomba,AU,-27.558332,151.793335,1509.0,large_airport
CVQ,YCAR,Carnarvon Airport,Carnarvon,AU,-24.884337,113.666393,13.0,medium_airport
CAZ,YCBA,Cobar Airport,,AU,-31.538299560546875,145.79400634765625,724.0,medium_airport
CPD,YCBP,Coober Pedy Airport,Coober Pedy,AU,-29.038312,134.722166,740.0,medium_airport
CNJ,YCCY,Cloncurry Airport,Cloncurry,AU,-20.6686000824,140.503997803,616.0,medium_airport
CED,YCDU,Ceduna Airport,,AU,-32.13059997558594,133.7100067138672,77.0,medium_airport
CFS,YCFS,Coffs Harbour Airport,Coffs Harbour,AU,-30.320601,153.115997,18.0,medium_airport
CTN,YCKN,Cooktown Airport,,AU,-15.443649,145.183221,26.0,medium_airport
CMA,YCMU,Cunnamulla Airport,,AU,-28.030000686645508,145.6219940185547,630.0,medium_airport
CNB,YCNM,Coonamble Airport,,AU,-30.980946,148.377833,604.0,medium_airport
CUQ,YCOE,Coen Airport,Coen,AU,-13.761133,143.113311,532.0,medium_airport
OOM,YCOM,Cooma Snowy Mountains Airport,Cooma,AU,-36.300445,148.972408,3088.0,medium_airport
DPO,YDPO,Devonport Airport,Devonport,AU,-41.1697006226,146.429992676,33.0,medium_airport
ELC,YELD,Elcho Island Airport,Elcho Island,AU,-12.019399642899998,135.570999146,101.0,medium_airport
EMD,YEML,Emerald Airport,Emerald,AU,-23.5674991608,148.179000854,624.0,medium_airport
EPR,YESP,Esperance Airport,Esperance,AU,-33.684399,121.822998,470.0,medium_airport
FIZ,YFTZ,Fitzroy Crossing Airport,,AU,-18.183596,125.559783,368.0,medium_airport
GET,YGEL,Geraldton Airport,Moonyoonooka,AU,-28.796101,114.707001,121.0,medium_airport
GLT,YGLA,Gladstone Airport,Gladstone,AU,-23.869763,151.225439,64.0,medium_airport
GTE,YGTE,Groote Eylandt Airport,Groote Eylandt,AU,-13.972405,136.458553,53.0,medium_airport
GFF,YGTH,Griffith Airport,Griffith,AU,-34.2508010864,146.067001343,439.0,medium_airport
HVB,YHBA,Hervey Bay Airport,Hervey Bay,AU,-25.320127,152.880662,60.0,medium_airport
HID,YHID,Horn Island Airport,Horn,AU,-10.585636,142.29277,43.0,medium_airport
MHU,YHOT,Mount Hotham Airport,Mount Hotham,AU,-37.0475006104,147.333999634,4260.0,medium_airport
KNS,YKII,King Island Airport,,AU,-39.877498626708984,143.8780059814453,132.0,medium_airport
KWM,YKOW,Kowanyama Airport,Kowanyama,AU,-15.485369,141.752572,35.0,medium_airport
KGC,YKSC,Kingscote Airport,,AU,-35.71390151977539,137.52099609375,24.0,medium_airport
LNO,YLEO,Leonora Airport,Leonora,AU,-28.87809944152832,121.31500244140624,1217.0,medium_airport
IRG,YLHR,Lockhart River Airport,Lockhart River,AU,-12.7869,143.304993,77.0,medium_airport
LSY,YLIS,Lismore Airport,Lismore,AU,-28.830689,153.258419,35.0,medium_airport
LHG,YLRD,Lightning Ridge Airport,,AU,-29.452857,147.977146,540.0,medium_airport
LRE,YLRE,Longreach Airport,Longreach,AU,-23.43202,144.277492,627.0,medium_airport
LER,YLST,Leinster Airport,,AU,-27.843299865722656,120.7030029296875,1631.0,medium_airport
AVV,YMAV,Melbourne Avalon International Airport,Geelong/Melbourne,AU,-38.040269,144.467196,35.0,large_airport
ABX,YMAY,Albury Airport,East Albury,AU,-36.066758,146.959148,539.0,medium_airport
MKR,YMEK,Meekatharra Airport,,AU,-26.6117000579834,118.5479965209961,1713.0,medium_airport
MEB,YMEN,Melbourne Essendon Airport,Essendon Fields,AU,-37.7281,144.901993,282.0,medium_airport
MIM,YMER,Merimbula Airport,Merimbula,AU,-36.9085998535,149.901000977,7.0,medium_airport
MNG,YMGD,Maningrida Airport,Maningrida,AU,-12.0560998917,134.23399353,123.0,medium_airport
HBA,YMHB,Hobart International Airport,Hobart (Cambridge),AU,-42.837032,147.513022,13.0,large_airport
MQL,YMIA,Mildura Airport,Mildura,AU,-34.229198455799995,142.085998535,167.0,medium_airport
LST,YMLT,Launceston Airport,Launceston (Western Junction),AU,-41.544935,147.210785,562.0,medium_airport
MBW,YMMB,Melbourne Moorabbin Airport,Melbourne,AU,-37.977765,145.099799,50.0,medium_airport
MEL,YMML,Melbourne Airport,Melbourne,AU,-37.670732,144.837898,434.0,large_airport
MMG,YMOG,Mount Magnet Airport,,AU,-28.116100311279297,117.84200286865234,1354.0,medium_airport
MRZ,YMOR,Moree Airport,Moree,AU,-29.498899459799997,149.845001221,701.0,medium_airport
MOV,YMRB,Moranbah Airport,Moranbah,AU,-22.057800293,148.07699585,770.0,medium_airport
MYA,YMRY,Moruya Airport,Moruya,AU,-35.8978004456,150.143997192,14.0,medium_airport
MGB,YMTG,Mount Gambier Airport,Mount Gambier,AU,-37.744382,140.780561,,medium_airport
NRA,YNAR,Narrandera Airport,Narrandera,AU,-34.7022018433,146.511993408,474.0,medium_airport
NAA,YNBR,Narrabri Airport,Narrabri,AU,-30.3192005157,149.82699585,788.0,medium_airport
NTN,YNTN,Normanton Airport,Normanton,AU,-17.68409,141.069664,73.0,medium_airport
ZNE,YNWN,Newman Airport,Newman,AU,-23.4178009033,119.803001404,1724.0,medium_airport
ADL,YPAD,Adelaide International Airport,Adelaide,AU,-34.947512,138.533393,20.0,large_airport
PUG,YPAG,Port Augusta Airport,,AU,-32.506900787353516,137.7169952392578,56.0,medium_airport
PBO,YPBO,Paraburdoo Airport,Paraburdoo,AU,-23.1711006165,117.745002747,1406.0,medium_airport
CCK,YPCC,Cocos (Keeling) Islands Airport,West Island,CC,-12.192218,96.834103,10.0,large_airport
DRW,YPDN,Darwin International Airport / RAAF Darwin,Darwin,AU,-12.41497,130.88185,103.0,large_airport
GOV,YPGV,Gove Airport,Nhulunbuy,AU,-12.269399642899998,136.817993164,192.0,medium_airport
KTA,YPKA,Karratha Airport,Karratha,AU,-20.712200164799995,116.773002625,29.0,medium_airport
KGI,YPKG,Kalgoorlie Boulder Airport,Broadwood,AU,-30.791543,121.464586,1203.0,medium_airport
PKE,YPKS,Parkes Airport,Parkes,AU,-33.131401062,148.238998413,1069.0,medium_airport
KNX,YPKU,East Kimberley Regional (Kununurra) Airport,Kununurra,AU,-15.7781,128.707993,145.0,medium_airport
PLO,YPLC,Port Lincoln Airport,Port Lincoln,AU,-34.6053009033,135.880004883,36.0,medium_airport
LEA,YPLM,Learmonth Airport,Exmouth,AU,-22.235201,114.090024,19.0,medium_airport
PQQ,YPMQ,Port Macquarie Airport,Port Macquarie,AU,-31.4358005524,152.863006592,12.0,medium_airport
PTJ,YPOD,Portland Airport,,AU,-38.31809997558594,141.4709930419922,265.0,medium_airport
PHE,YPPD,Port Hedland International Airport,Port Hedland,AU,-20.382787,118.629789,33.0,large_airport
PER,YPPH,Perth International Airport,Perth,AU,-31.94029998779297,115.96700286865234,67.0,large_airport
XCH,YPXM,Christmas Island International Airport,Flying Fish Cove,CX,-10.450387,105.6911,916.0,medium_airport
ULP,YQLP,Quilpie Airport,,AU,-26.609176,144.253746,655.0,medium_airport
RMA,YROM,Roma Airport,Roma,AU,-26.545000076300003,148.774993896,1032.0,medium_airport
CBR,YSCB,Canberra Airport,Canberra,AU,-35.3069,149.195007,1886.0,medium_airport
DBO,YSDU,Dubbo City Regional Airport,Dubbo,AU,-32.2167015076,148.574996948,935.0,medium_airport
MJK,YSHK,Shark Bay Airport,Denham,AU,-25.897294,113.575802,111.0,medium_airport
SNB,YSNK,Snake Bay Airport,Milikapiti,AU,-11.417674,130.648481,173.0,medium_airport
NLK,YSNF,Norfolk Island International Airport,Burnt Pine,NF,-29.041759,167.939474,371.0,medium_airport
SYD,YSSY,Sydney Kingsford Smith International Airport,Sydney (Mascot),AU,-33.946098,151.177002,21.0,large_airport
TMW,YSTW,Tamworth Airport,Tamworth,AU,-31.077898,150.845484,1334.0,medium_airport
WGA,YSWG,Wagga Wagga Airport,Forest Hill,AU,-35.163484,147.46832,724.0,medium_airport
XTG,YTGM,Thargomindah Airport,Thargomindah,AU,-27.986368,143.812065,433.0,medium_airport
THG,YTNG,Thangool Airport,Biloela,AU,-24.494863,150.577967,644.0,medium_airport
TCA,YTNK,Tennant Creek Airport,Tennant Creek,AU,-19.6343994140625,134.18299865722656,1236.0,medium_airport
WNR,YWDH,Windorah Airport,Windorah,AU,-25.410641,142.668428,452.0,medium_airport
WYA,YWHA,Whyalla Airport,Whyalla,AU,-33.05889892578125,137.51400756835938,41.0,medium_airport
WGE,YWLG,Walgett Airport,,AU,-30.032801,148.126007,439.0,medium_airport
NTL,YWLM,Newcastle Airport,Williamtown,AU,-32.796114,151.835025,31.0,large_airport
WUN,YWLU,Wiluna Airport,,AU,-26.632691,120.221906,1649.0,medium_airport
WIN,YWTN,Winton Airport,,AU,-22.36359977722168,143.08599853515625,638.0,medium_airport
BWT,YWYY,Wynyard Airport,Burnie,AU,-40.997039,145.726,62.0,medium_airport
PEK,ZBAA,Beijing Capital International Airport,Beijing,CN,40.077349,116.596702,116.0,large_airport
PKX,ZBAD,Beijing Daxing International Airport,Beijing,CN,39.501289,116.413967,98.0,large_airport
CDE,ZBCD,Chengde Puning Airport,Chengde,CN,41.1225,118.073889,,medium_airport
CIF,ZBCF,Chifeng Yulong Airport,Chifeng,CN,42.159723,118.840971,2018.0,medium_airport
BPE,ZBDH,Qinhuangdao Beidaihe Airport,Qinhuangdao (Changli),CN,39.666384,119.061384,46.0,medium_airport
DSN,ZBDS,Ordos Ejin Horo International Airport,Ordos,CN,39.493514,109.8599,4557.0,large_airport
DAT,ZBDT,Datong Yungang International Airport,Datong,CN,40.06139,113.480509,3442.0,large_airport
ERL,ZBER,Erenhot Saiwusu International Airport,Erenhot,CN,43.424079,112.091081,3301.0,medium_airport
YIE,ZBES,Arxan Yi'ershi Airport,Arxan,CN,47.3106,119.9117,2925.0,medium_airport
HDG,ZBHD,Handan Airport,Handan,CN,36.524824,114.424126,229.0,medium_airport
HET,ZBHH,Hohhot Baita International Airport,Hohhot,CN,40.849658,111.824598,3556.0,large_airport
HUO,ZBHZ,Holingol Huolinhe Airport,Holingol,CN,45.487222,119.407222,,medium_airport
HLD,ZBLA,Hulunbuir Hailar Airport,Hailar,CN,49.208616,119.822301,2169.0,large_airport
LFQ,ZBLF,Linfen Yaodu Airport,Linfen (Yaodu),CN,36.132629,111.641236,1483.0,medium_airport
